user_id,install_date,country,state,os,device_model,channel,campaign,engagement_factor,base_time_spent_min
U109819,2025-08-22,US,GA,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.3155,8.46
U109820,2025-05-01,US,NJ,Android,Galaxy S22,Facebook,FB_Video_30s,1.1451,50.13
U109821,2025-08-04,US,NJ,Android,Moto G Power,Apple Search Ads,ASA_Discovery,0.7577,14.04
U109822,2025-06-12,US,VA,iOS,iPhone 14,Facebook,FB_Video_30s,1.434,19.97
U109823,2025-05-08,US,VA,iOS,iPhone SE 3,Organic,ORG_Blog,0.7635,13.78
U109824,2025-06-05,US,CA,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,0.5409,15.61
U109825,2025-06-08,US,TX,Android,Pixel 7,Apple Search Ads,ASA_Discovery,0.8813,38.46
U109826,2025-07-02,US,MI,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,1.3962,38.21
U109827,2025-07-19,US,IL,Android,Pixel 7,Facebook,FB_Video_30s,0.9428,7.89
U109828,2025-07-29,US,MA,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.5661,13.58
U109829,2025-05-30,US,CA,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.7701,78.7
U109830,2025-06-08,US,TX,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.4601,14.5
U109831,2025-06-07,US,GA,iOS,iPhone 14,TikTok,TTK_UGC_Puzzle,1.0096,22.24
U109832,2025-06-13,US,OH,Android,Galaxy S23,Organic,ORG_StoreSearch,0.898,31.77
U109833,2025-08-28,US,NY,Android,Galaxy S23,CrossPromo,XPR_PartnerB,0.8588,27.58
U109834,2025-08-02,US,IL,Android,Pixel 8,Organic,ORG_NA,1.3937,4.4
U109835,2025-08-25,US,CA,Android,Galaxy S23,Organic,ORG_NA,1.3578,21.27
U109836,2025-07-23,US,CA,iOS,iPhone 14,TikTok,TTK_SparkAds,0.5166,43.16
U109837,2025-06-18,US,CA,iOS,iPhone 14,Organic,ORG_Blog,1.3178,18.27
U109838,2025-06-16,US,NC,Android,Galaxy S22,Apple Search Ads,ASA_Discovery,1.1125,10.7
U109839,2025-06-28,US,CO,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,1.7112,10.8
U109840,2025-06-20,US,NY,iOS,iPhone 15,TikTok,TTK_SparkAds,0.8802,16.29
U109841,2025-08-08,US,CA,Android,Pixel 8,CrossPromo,XPR_PartnerA,1.4249,25.23
U109842,2025-06-25,US,WA,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,1.0915,76.34
U109843,2025-06-05,US,WI,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.5795,15.57
U109844,2025-08-01,US,TX,iOS,iPhone 14,Organic,ORG_Blog,1.361,23.84
U109845,2025-08-11,US,FL,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,1.2508,8.32
U109846,2025-06-20,US,TX,iOS,iPhone 14,TikTok,TTK_SparkAds,0.6977,7.75
U109847,2025-07-20,US,CA,Android,Pixel 8,Google UAC,GGL_UAC_iOS,1.0159,14.04
U109848,2025-05-08,US,NJ,Android,Pixel 8,Facebook,FB_Interest_Puzzle,2.1024,22.49
U109849,2025-07-03,US,OK,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.7459,17.24
U109850,2025-05-06,US,VA,Android,Moto G Power,Facebook,FB_LAL_Payers,1.2098,18.49
U109851,2025-05-04,US,CT,Android,Pixel 7,CrossPromo,XPR_PartnerA,0.5839,15.69
U109852,2025-07-13,US,IL,iOS,iPhone 13,Organic,ORG_StoreSearch,0.7203,17.75
U109853,2025-06-06,US,SC,Android,Pixel 8,Facebook,FB_LAL_Payers,1.2514,15.54
U109854,2025-07-29,US,TX,Android,Pixel 8,TikTok,TTK_SparkAds,1.0027,9.17
U109855,2025-08-16,US,CA,Android,Galaxy S22,Google UAC,GGL_UAC_Broad,0.8349,8.54
U109856,2025-05-17,US,WA,iOS,iPhone 13,Organic,ORG_Blog,1.7878,35.52
U109857,2025-07-26,US,FL,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.6258,11.93
U109858,2025-07-01,US,NY,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.8535,15.96
U109859,2025-05-14,US,VA,Android,Moto G Power,Organic,ORG_NA,1.1015,32.63
U109860,2025-07-18,US,FL,iOS,iPhone 14,TikTok,TTK_SparkAds,0.6385,15.73
U109861,2025-07-13,US,NC,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.1093,27.91
U109862,2025-07-01,US,NY,Android,Moto G Power,Snapchat,SNP_CPI_Optimized,1.3908,11.55
U109863,2025-08-20,US,TN,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,0.8643,39.18
U109864,2025-07-02,US,NY,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.6879,20.16
U109865,2025-08-27,US,GA,Android,Moto G Power,Organic,ORG_Blog,0.7985,17.76
U109866,2025-07-01,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.3099,16.58
U109867,2025-05-14,US,IN,iOS,iPhone 14,Organic,ORG_Blog,1.3532,26.39
U109868,2025-06-26,US,MI,iOS,iPhone SE 3,TikTok,TTK_SparkAds,1.0059,20.26
U109869,2025-05-22,US,TX,iOS,iPhone 13,Organic,ORG_NA,0.8432,3.64
U109870,2025-07-11,US,TX,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.4645,14.39
U109871,2025-07-23,US,NY,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.41,21.14
U109872,2025-06-26,US,NC,iOS,iPhone SE 3,Organic,ORG_Blog,0.7595,11.09
U109873,2025-05-12,US,GA,iOS,iPhone 13,Organic,ORG_NA,1.1344,13.99
U109874,2025-06-26,US,NY,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.9007,14.83
U109875,2025-05-10,US,WA,iOS,iPhone SE 3,Organic,ORG_Blog,0.4743,39.96
U109876,2025-07-21,US,MN,Android,Galaxy S22,Organic,ORG_NA,1.5029,24.27
U109877,2025-08-03,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.393,21.22
U109878,2025-08-24,US,IL,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,1.2283,10.05
U109879,2025-05-18,US,NC,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.0263,12.78
U109880,2025-07-03,US,NC,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.5605,27.54
U109881,2025-07-08,US,CA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.2809,25.04
U109882,2025-08-19,US,TX,Android,Pixel 8,Google UAC,GGL_UAC_iOS,2.1858,8.85
U109883,2025-07-15,US,CA,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.9479,36.24
U109884,2025-05-18,US,NC,iOS,iPhone 15,Organic,ORG_NA,0.9553,11.71
U109885,2025-06-22,US,NJ,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.5823,21.53
U109886,2025-07-18,US,TX,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,0.3953,70.61
U109887,2025-07-24,US,FL,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.7838,14.6
U109888,2025-08-12,US,FL,iOS,iPhone 15,Organic,ORG_StoreSearch,1.6367,19.57
U109889,2025-05-22,US,MO,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,1.5488,13.61
U109890,2025-08-23,US,TX,Android,Pixel 7,Facebook,FB_Video_30s,0.8815,19.65
U109891,2025-05-08,US,GA,iOS,iPhone 14,Organic,ORG_Blog,1.0747,36.71
U109892,2025-08-27,US,TN,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.5558,16.33
U109893,2025-08-11,US,MD,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.946,15.54
U109894,2025-07-19,US,VA,Android,Galaxy S23,Apple Search Ads,ASA_Broad_Card,0.7336,31.25
U109895,2025-07-28,US,NY,Android,Galaxy S23,Organic,ORG_StoreSearch,0.9248,9.57
U109896,2025-05-09,US,MO,iOS,iPhone 14,Facebook,FB_Video_30s,0.8107,18.76
U109897,2025-05-05,US,MA,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.8049,12.51
U109898,2025-05-13,US,WA,Android,Moto G Power,Apple Search Ads,ASA_Exact_Solitaire,1.3479,15.98
U109899,2025-05-11,US,CA,iOS,iPhone 13,Organic,ORG_StoreSearch,1.9849,11.55
U109900,2025-07-05,US,CA,iOS,iPhone 13,Organic,ORG_StoreSearch,0.8455,8.81
U109901,2025-05-26,US,WA,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,1.5959,5.97
U109902,2025-08-12,US,KY,iOS,iPhone 15,Organic,ORG_Blog,0.5507,14.35
U109903,2025-06-23,US,TN,iOS,iPhone 15,Facebook,FB_Video_30s,0.8721,20.17
U109904,2025-07-23,US,MD,Android,Galaxy S23,TikTok,TTK_UGC_Puzzle,0.5388,27.03
U109905,2025-07-18,US,GA,Android,Pixel 7,Google UAC,GGL_UAC_Broad,0.7986,9.23
U109906,2025-06-08,US,NY,Android,Moto G Power,TikTok,TTK_UGC_Puzzle,1.2048,19.42
U109907,2025-05-30,US,VA,iOS,iPhone 14,Organic,ORG_NA,1.4155,23.81
U109908,2025-06-11,US,WA,Android,Galaxy S23,Organic,ORG_StoreSearch,0.6627,21.55
U109909,2025-08-04,US,VA,Android,Galaxy S23,Organic,ORG_StoreSearch,1.0868,20.48
U109910,2025-07-10,US,KY,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.4799,6.11
U109911,2025-05-31,US,FL,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,1.3981,16.96
U109912,2025-08-07,US,CA,Android,Galaxy S22,Organic,ORG_Blog,1.0036,17.27
U109913,2025-05-07,US,SC,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.7149,23.64
U109914,2025-07-23,US,TX,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.6869,36.02
U109915,2025-06-22,US,WA,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.6459,15.81
U109916,2025-07-27,US,CO,iOS,iPhone 14,Organic,ORG_StoreSearch,0.8935,15.15
U109917,2025-08-20,US,NY,Android,Pixel 7,Organic,ORG_NA,0.651,19.21
U109918,2025-07-30,US,MD,iOS,iPhone 13,Organic,ORG_StoreSearch,1.1867,18.2
U109919,2025-06-23,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.9914,22.35
U109920,2025-05-19,US,IN,Android,Galaxy S23,Organic,ORG_StoreSearch,0.9736,23.45
U109921,2025-08-05,US,CA,Android,Pixel 8,TikTok,TTK_UGC_Puzzle,0.4334,16.48
U109922,2025-06-25,US,NJ,Android,Galaxy S23,Facebook,FB_Video_30s,0.9149,23.1
U109923,2025-05-10,US,VA,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.753,16.13
U109924,2025-07-26,US,OH,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,2.1524,8.72
U109925,2025-06-05,US,VA,iOS,iPhone 13,Organic,ORG_StoreSearch,0.5423,10.1
U109926,2025-05-06,US,AL,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8335,5.6
U109927,2025-08-17,US,AZ,iOS,iPhone SE 3,CrossPromo,XPR_PartnerB,1.0547,41.34
U109928,2025-06-27,US,OR,Android,Pixel 8,Apple Search Ads,ASA_Discovery,0.6132,34.23
U109929,2025-06-03,US,PA,iOS,iPhone 15,TikTok,TTK_SparkAds,1.9568,30.2
U109930,2025-07-25,US,GA,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,1.9729,16.15
U109931,2025-08-15,US,NY,Android,Galaxy S23,Organic,ORG_StoreSearch,0.6419,29.33
U109932,2025-05-01,US,CT,iOS,iPhone 13,Organic,ORG_NA,0.7141,28.2
U109933,2025-07-22,US,CA,iOS,iPhone SE 3,Organic,ORG_NA,2.1356,8.7
U109934,2025-08-01,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.5811,12.15
U109935,2025-05-26,US,NY,iOS,iPhone 14,Organic,ORG_StoreSearch,0.7806,23.55
U109936,2025-06-28,US,FL,Android,Moto G Power,Google UAC,GGL_UAC_iOS,1.0753,14.1
U109937,2025-05-11,US,AL,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.5196,12.64
U109938,2025-07-29,US,FL,iOS,iPhone 13,TikTok,TTK_SparkAds,2.1786,27.17
U109939,2025-08-10,US,AL,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.9316,11.9
U109940,2025-05-13,US,IL,iOS,iPhone 14,Snapchat,SNP_Story_Install,1.1437,62.25
U109941,2025-08-06,US,WI,Android,Galaxy S22,Organic,ORG_NA,0.6225,39.95
U109942,2025-08-01,US,OH,Android,Galaxy S22,Organic,ORG_StoreSearch,0.5744,16.18
U109943,2025-06-11,US,NY,iOS,iPhone 14,Facebook,FB_Video_30s,1.0838,33.62
U109944,2025-07-22,US,PA,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.9474,19.76
U109945,2025-05-01,US,IL,iOS,iPhone 14,Organic,ORG_NA,0.7289,14.62
U109946,2025-08-20,US,NY,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.6116,48.4
U109947,2025-07-06,US,NY,iOS,iPhone 13,Organic,ORG_NA,1.0223,21.88
U109948,2025-07-14,US,TX,Android,Moto G Power,Google UAC,GGL_UAC_Broad,1.7417,11.51
U109949,2025-07-19,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.7009,22.66
U109950,2025-07-07,US,MI,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.8188,41.64
U109951,2025-08-11,US,FL,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.2647,18.02
U109952,2025-07-13,US,WA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,1.3202,19.99
U109953,2025-08-17,US,CT,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.8075,15.49
U109954,2025-07-09,US,FL,iOS,iPhone 15,Organic,ORG_StoreSearch,1.4031,21.46
U109955,2025-05-21,US,PA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.118,11.04
U109956,2025-08-18,US,TX,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.9107,12.09
U109957,2025-07-21,US,IL,Android,Pixel 7,Apple Search Ads,ASA_Discovery,1.2982,15.17
U109958,2025-07-23,US,AZ,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,1.2286,19.57
U109959,2025-08-27,US,TX,iOS,iPhone SE 3,Organic,ORG_Blog,0.5952,31.39
U109960,2025-05-10,US,TX,Android,Galaxy S22,Facebook,FB_Interest_Puzzle,1.6379,16.72
U109961,2025-06-21,US,FL,iOS,iPhone 15,Facebook,FB_LAL_Payers,1.0389,27.22
U109962,2025-05-29,US,MO,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,1.5687,14.44
U109963,2025-07-15,US,MI,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.9238,24.16
U109964,2025-08-05,US,OR,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.9991,32.78
U109965,2025-08-24,US,SC,Android,Galaxy S23,Facebook,FB_Interest_Puzzle,1.0614,16.99
U109966,2025-06-24,US,TX,Android,Galaxy S22,Facebook,FB_Video_30s,1.1261,21.46
U109967,2025-08-03,US,CA,iOS,iPhone 15,Organic,ORG_Blog,1.6674,13.43
U109968,2025-08-19,US,IL,iOS,iPhone 13,Apple Search Ads,ASA_Broad_Card,1.0904,24.13
U109969,2025-07-21,US,OH,iOS,iPhone SE 3,Organic,ORG_Blog,0.8948,4.44
U109970,2025-05-30,US,OH,Android,Pixel 7,Organic,ORG_NA,1.355,7.98
U109971,2025-07-12,US,CA,Android,Galaxy S22,CrossPromo,XPR_PartnerA,1.0748,23.97
U109972,2025-08-25,US,CA,iOS,iPhone 13,Snapchat,SNP_Story_Install,2.9512,7.94
U109973,2025-08-27,US,CA,iOS,iPhone 15,Organic,ORG_StoreSearch,1.0167,14.1
U109974,2025-07-17,US,WI,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.4845,36.31
U109975,2025-08-15,US,KY,Android,Pixel 8,Organic,ORG_Blog,1.2877,27.72
U109976,2025-05-25,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.3985,59.61
U109977,2025-05-30,US,TX,Android,Galaxy S22,Apple Search Ads,ASA_Exact_Solitaire,0.6739,18.69
U109978,2025-08-23,US,CA,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,0.759,17.27
U109979,2025-05-17,US,CO,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.4967,18.09
U109980,2025-05-23,US,OR,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.7725,11.34
U109981,2025-06-20,US,NY,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.5228,16.18
U109982,2025-07-10,US,NY,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.5806,9.58
U109983,2025-07-12,US,FL,Android,Moto G Power,TikTok,TTK_SparkAds,0.9966,32.36
U109984,2025-06-05,US,OH,Android,Pixel 8,TikTok,TTK_SparkAds,1.9499,26.04
U109985,2025-08-19,US,VA,Android,Pixel 7,Facebook,FB_Video_30s,0.5247,10.08
U109986,2025-08-18,US,OH,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.5564,12.91
U109987,2025-06-17,US,KY,Android,Galaxy S22,Google UAC,GGL_UAC_Broad,0.7312,21.88
U109988,2025-06-22,US,CA,Android,Pixel 8,Organic,ORG_NA,0.8531,20.61
U109989,2025-07-24,US,IN,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,0.4883,10.65
U109990,2025-07-19,US,FL,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.6841,18.6
U109991,2025-06-15,US,FL,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.6593,23.95
U109992,2025-06-19,US,WA,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,1.0277,24.3
U109993,2025-06-11,US,LA,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.0728,41.79
U109994,2025-05-29,US,AZ,iOS,iPhone SE 3,Organic,ORG_Blog,0.8512,20.4
U109995,2025-06-24,US,TN,Android,Galaxy S23,TikTok,TTK_SparkAds,0.7779,9.68
U109996,2025-07-22,US,MA,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.6812,10.57
U109997,2025-07-29,US,NY,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,0.9237,33.73
U109998,2025-08-02,US,MA,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,0.6124,40.28
U109999,2025-06-14,US,IN,Android,Pixel 8,Organic,ORG_Blog,1.6802,17.69
U110000,2025-07-31,US,GA,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.497,21.79
U110001,2025-05-01,US,GA,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.6959,18.86
U110002,2025-06-27,US,MA,iOS,iPhone 13,Organic,ORG_NA,1.2805,15.51
U110003,2025-08-04,US,MO,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.7715,8.54
U110004,2025-07-15,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.1839,22.85
U110005,2025-06-26,US,IN,iOS,iPhone 13,TikTok,TTK_SparkAds,1.7984,43.88
U110006,2025-07-17,US,MO,iOS,iPhone 14,Organic,ORG_Blog,1.2627,19.6
U110007,2025-08-17,US,TX,Android,Moto G Power,Facebook,FB_Video_30s,0.5594,15.48
U110008,2025-07-07,US,AZ,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,0.5702,14.51
U110009,2025-08-04,US,TX,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,0.8395,23.08
U110010,2025-08-26,US,CA,Android,Moto G Power,TikTok,TTK_SparkAds,1.0803,32.01
U110011,2025-07-24,US,NC,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,1.4659,23.49
U110012,2025-07-08,US,SC,iOS,iPhone SE 3,Snapchat,SNP_Story_Install,0.661,7.07
U110013,2025-05-05,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.7453,43.02
U110014,2025-06-14,US,MD,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.8185,27.3
U110015,2025-07-07,US,OH,iOS,iPhone 13,Organic,ORG_StoreSearch,0.812,16.45
U110016,2025-08-04,US,WI,Android,Moto G Power,Organic,ORG_Blog,1.6459,13.81
U110017,2025-06-22,US,MD,iOS,iPhone SE 3,Organic,ORG_NA,0.868,14.4
U110018,2025-08-24,US,CO,Android,Galaxy S23,Organic,ORG_Blog,0.962,27.71
U110019,2025-06-02,US,TN,Android,Galaxy S22,Organic,ORG_NA,1.3029,6.7
U110020,2025-07-29,US,MD,iOS,iPhone 14,Organic,ORG_Blog,1.7099,23.27
U110021,2025-06-20,US,TX,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.8922,20.71
U110022,2025-06-28,US,NY,Android,Pixel 8,TikTok,TTK_SparkAds,1.4973,20.57
U110023,2025-08-05,US,NY,iOS,iPhone SE 3,Organic,ORG_NA,1.8797,10.06
U110024,2025-06-05,US,MA,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.8658,7.68
U110025,2025-05-12,US,TX,iOS,iPhone 13,Organic,ORG_StoreSearch,0.7222,55.29
U110026,2025-07-02,US,TX,iOS,iPhone 14,TikTok,TTK_SparkAds,2.1702,19.24
U110027,2025-07-03,US,CO,Android,Galaxy S23,TikTok,TTK_SparkAds,1.4168,47.39
U110028,2025-08-04,US,WA,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.9094,28.28
U110029,2025-08-25,US,CO,Android,Pixel 8,Facebook,FB_Video_30s,1.1735,19.04
U110030,2025-05-07,US,TX,Android,Galaxy S22,Organic,ORG_NA,0.5957,20.21
U110031,2025-07-11,US,IL,Android,Pixel 8,CrossPromo,XPR_PartnerB,1.4103,30.89
U110032,2025-07-21,US,NY,Android,Pixel 7,TikTok,TTK_UGC_Puzzle,0.4404,32.68
U110033,2025-08-27,US,CA,Android,Moto G Power,TikTok,TTK_UGC_Puzzle,1.3885,22.84
U110034,2025-08-22,US,NY,Android,Moto G Power,Facebook,FB_Interest_Puzzle,0.6779,31.09
U110035,2025-07-25,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.4669,31.83
U110036,2025-07-02,US,CA,iOS,iPhone SE 3,TikTok,TTK_SparkAds,0.4063,21.23
U110037,2025-05-20,US,NC,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.7479,13.31
U110038,2025-06-16,US,FL,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.2026,23.08
U110039,2025-07-10,US,CA,iOS,iPhone 14,Organic,ORG_StoreSearch,0.5189,12.38
U110040,2025-07-27,US,WA,Android,Moto G Power,Snapchat,SNP_Story_Install,0.552,14.88
U110041,2025-07-16,US,AZ,iOS,iPhone 15,Organic,ORG_NA,0.7425,21.96
U110042,2025-07-25,US,MD,iOS,iPhone 14,Organic,ORG_StoreSearch,1.2498,17.3
U110043,2025-06-21,US,OH,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.3139,34.75
U110044,2025-07-27,US,OK,Android,Moto G Power,Apple Search Ads,ASA_Discovery,0.9569,12.94
U110045,2025-05-18,US,AL,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.3409,6.21
U110046,2025-05-20,US,GA,Android,Pixel 8,Organic,ORG_NA,1.1913,34.65
U110047,2025-05-20,US,PA,iOS,iPhone 15,Organic,ORG_NA,0.7658,18.43
U110048,2025-08-15,US,CA,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,1.3019,18.88
U110049,2025-05-10,US,WA,iOS,iPhone 14,CrossPromo,XPR_PartnerB,0.5414,12.14
U110050,2025-08-05,US,NC,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,1.0992,7.02
U110051,2025-05-29,US,LA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.5676,11.95
U110052,2025-06-26,US,NC,iOS,iPhone 15,TikTok,TTK_SparkAds,0.958,23.94
U110053,2025-08-18,US,UT,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,1.4732,16.28
U110054,2025-07-10,US,WI,Android,Galaxy S23,Facebook,FB_LAL_Payers,0.9854,15.24
U110055,2025-05-26,US,KY,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.9003,7.7
U110056,2025-06-04,US,FL,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,0.9905,44.52
U110057,2025-08-19,US,TX,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,1.1798,17.47
U110058,2025-06-21,US,IN,Android,Galaxy S23,Facebook,FB_Video_30s,2.1246,58.05
U110059,2025-07-10,US,IN,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.1747,21.62
U110060,2025-06-25,US,TX,Android,Moto G Power,Organic,ORG_Blog,0.7401,39.09
U110061,2025-06-15,US,TN,Android,Galaxy S22,Organic,ORG_StoreSearch,0.8324,12.57
U110062,2025-05-27,US,NC,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.631,8.44
U110063,2025-07-22,US,CA,Android,Galaxy S22,Organic,ORG_StoreSearch,0.5512,16.4
U110064,2025-07-26,US,OH,iOS,iPhone 15,Organic,ORG_StoreSearch,0.342,23.82
U110065,2025-06-02,US,LA,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.7523,25.15
U110066,2025-08-03,US,OH,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.5159,21.93
U110067,2025-08-11,US,IN,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.9407,56.61
U110068,2025-08-19,US,CA,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.738,21.9
U110069,2025-05-20,US,AZ,iOS,iPhone SE 3,TikTok,TTK_SparkAds,0.5861,15.41
U110070,2025-06-06,US,KY,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.3901,16.02
U110071,2025-08-12,US,OH,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.7868,12.03
U110072,2025-05-24,US,FL,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.4489,20.84
U110073,2025-05-01,US,NJ,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,1.2002,30.91
U110074,2025-08-13,US,AL,Android,Galaxy S22,CrossPromo,XPR_PartnerA,1.002,36.41
U110075,2025-06-09,US,TX,iOS,iPhone 14,Organic,ORG_NA,0.8264,15.52
U110076,2025-06-19,US,IL,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.6166,17.53
U110077,2025-06-23,US,TX,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.9084,13.06
U110078,2025-08-10,US,OH,Android,Pixel 8,Organic,ORG_Blog,1.0559,29.21
U110079,2025-06-10,US,GA,iOS,iPhone SE 3,CrossPromo,XPR_PartnerB,1.1912,9.71
U110080,2025-08-16,US,KY,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.7358,12.55
U110081,2025-07-14,US,IL,Android,Pixel 7,Facebook,FB_Video_30s,0.7375,2.25
U110082,2025-07-03,US,NC,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.92,9.98
U110083,2025-06-09,US,MN,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.528,13.39
U110084,2025-05-30,US,NY,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.848,13.94
U110085,2025-07-14,US,VA,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.9649,9.42
